#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#group,false,false,true,true,false,false,true,true,true,true
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,97,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,46761353216,free,disk,nvme0n1p4,ext4,phoenix,rw,/
,,97,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,46777331712,free,disk,nvme0n1p4,ext4,phoenix,rw,/
,,97,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,46777372672,free,disk,nvme0n1p4,ext4,phoenix,rw,/
,,98,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,6337796,inodes_free,disk,nvme0n1p4,ext4,phoenix,rw,/
,,98,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,6337797,inodes_free,disk,nvme0n1p4,ext4,phoenix,rw,/
,,98,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,6337797,inodes_free,disk,nvme0n1p4,ext4,phoenix,rw,/
,,98,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,6337797,inodes_free,disk,nvme0n1p4,ext4,phoenix,rw,/
,,98,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,6338224,inodes_free,disk,nvme0n1p4,ext4,phoenix,rw,/
,,98,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,6338228,inodes_free,disk,nvme0n1p4,ext4,phoenix,rw,/
,,99,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,7331840,inodes_total,disk,nvme0n1p4,ext4,phoenix,rw,/
,,99,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,7331840,inodes_total,disk,nvme0n1p4,ext4,phoenix,rw,/
,,99,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,7331840,inodes_total,disk,nvme0n1p4,ext4,phoenix,rw,/
,,99,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,7331840,inodes_total,disk,nvme0n1p4,ext4,phoenix,rw,/
,,99,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,7331840,inodes_total,disk,nvme0n1p4,ext4,phoenix,rw,/
,,99,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,7331840,inodes_total,disk,nvme0n1p4,ext4,phoenix,rw,/
,,100,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,994044,inodes_used,disk,nvme0n1p4,ext4,phoenix,rw,/
,,100,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,994043,inodes_used,disk,nvme0n1p4,ext4,phoenix,rw,/
,,100,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,994043,inodes_used,disk,nvme0n1p4,ext4,phoenix,rw,/
,,100,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,994043,inodes_used,disk,nvme0n1p4,ext4,phoenix,rw,/
,,100,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,993616,inodes_used,disk,nvme0n1p4,ext4,phoenix,rw,/
,,100,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,993612,inodes_used,disk,nvme0n1p4,ext4,phoenix,rw,/
,,101,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,117578010624,total,disk,nvme0n1p4,ext4,phoenix,rw,/
,,101,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,117578010624,total,disk,nvme0n1p4,ext4,phoenix,rw,/
,,101,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,117578010624,total,disk,nvme0n1p4,ext4,phoenix,rw,/
,,101,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,117578010624,total,disk,nvme0n1p4,ext4,phoenix,rw,/
,,101,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,117578010624,total,disk,nvme0n1p4,ext4,phoenix,rw,/
,,101,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,117578010624,total,disk,nvme0n1p4,ext4,phoenix,rw,/
,,102,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,64790728704,used,disk,nvme0n1p4,ext4,phoenix,rw,/
,,102,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,64799367168,used,disk,nvme0n1p4,ext4,phoenix,rw,/
,,102,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,64799596544,used,disk,nvme0n1p4,ext4,phoenix,rw,/
,,102,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,64799879168,used,disk,nvme0n1p4,ext4,phoenix,rw,/
,,102,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,64783900672,used,disk,nvme0n1p4,ext4,phoenix,rw,/
,,102,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,64783859712,used,disk,nvme0n1p4,ext4,phoenix,rw,/

#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string
#group,false,false,true,true,false,false,true,true,true,true,true,true,true
#default,_result,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,device,fstype,host,mode,path
,,103,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,58.0763830942515,used_percent,disk,nvme0n1p4,ext4,phoenix,rw,/
,,103,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,58.08412634324167,used_percent,disk,nvme0n1p4,ext4,phoenix,rw,/
,,103,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,58.084331948715096,used_percent,disk,nvme0n1p4,ext4,phoenix,rw,/
,,103,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,58.08458528403057,used_percent,disk,nvme0n1p4,ext4,phoenix,rw,/
,,103,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,58.07026265989084,used_percent,disk,nvme0n1p4,ext4,phoenix,rw,/
,,103,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,58.07022594462773,used_percent,disk,nvme0n1p4,ext4,phoenix,rw,/

#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string,string
#group,false,false,true,true,false,false,true,true,true,true
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host,name
,,104,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,12,io_time,diskio,phoenix,loop0
,,104,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,12,io_time,diskio,phoenix,loop0
,,104,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,12,io_time,diskio,phoenix,loop0
,,104,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,12,io_time,diskio,phoenix,loop0
,,104,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,12,io_time,diskio,phoenix,loop0
,,104,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,12,io_time,diskio,phoenix,loop0
,,105,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0,iops_in_progress,diskio,phoenix,loop0
,,105,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0,iops_in_progress,diskio,phoenix,loop0
,,105,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0,iops_in_progress,diskio,phoenix,loop0
,,105,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0,iops_in_progress,diskio,phoenix,loop0
,,105,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0,iops_in_progress,diskio,phoenix,loop0
,,105,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0,iops_in_progress,diskio,phoenix,loop0
,,106,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0,merged_reads,diskio,phoenix,loop0
,,106,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0,merged_reads,diskio,phoenix,loop0
,,106,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0,merged_reads,diskio,phoenix,loop0
,,106,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0,merged_reads,diskio,phoenix,loop0
,,106,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0,merged_reads,diskio,phoenix,loop0
,,106,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0,merged_reads,diskio,phoenix,loop0
,,107,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0,merged_writes,diskio,phoenix,loop0
,,107,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0,merged_writes,diskio,phoenix,loop0
,,107,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0,merged_writes,diskio,phoenix,loop0
,,107,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0,merged_writes,diskio,phoenix,loop0
,,107,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0,merged_writes,diskio,phoenix,loop0
,,107,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0,merged_writes,diskio,phoenix,loop0
,,108,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,17408,read_bytes,diskio,phoenix,loop0
,,108,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,17408,read_bytes,diskio,phoenix,loop0
,,108,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,17408,read_bytes,diskio,phoenix,loop0
,,108,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,17408,read_bytes,diskio,phoenix,loop0
,,108,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,17408,read_bytes,diskio,phoenix,loop0
,,108,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,17408,read_bytes,diskio,phoenix,loop0
,,109,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0,read_time,diskio,phoenix,loop0
,,109,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0,read_time,diskio,phoenix,loop0
,,109,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0,read_time,diskio,phoenix,loop0
,,109,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0,read_time,diskio,phoenix,loop0
,,109,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0,read_time,diskio,phoenix,loop0
,,109,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0,read_time,diskio,phoenix,loop0
,,110,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,14,reads,diskio,phoenix,loop0
,,110,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,14,reads,diskio,phoenix,loop0
,,110,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,14,reads,diskio,phoenix,loop0
,,110,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,14,reads,diskio,phoenix,loop0
,,110,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,14,reads,diskio,phoenix,loop0
,,110,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,14,reads,diskio,phoenix,loop0
,,111,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0,weighted_io_time,diskio,phoenix,loop0
,,111,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0,weighted_io_time,diskio,phoenix,loop0
,,111,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0,weighted_io_time,diskio,phoenix,loop0
,,111,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0,weighted_io_time,diskio,phoenix,loop0
,,111,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0,weighted_io_time,diskio,phoenix,loop0
,,111,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0,weighted_io_time,diskio,phoenix,loop0
,,112,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0,write_bytes,diskio,phoenix,loop0
,,112,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0,write_bytes,diskio,phoenix,loop0
,,112,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0,write_bytes,diskio,phoenix,loop0
,,112,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0,write_bytes,diskio,phoenix,loop0
,,112,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0,write_bytes,diskio,phoenix,loop0
,,112,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0,write_bytes,diskio,phoenix,loop0
,,113,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0,write_time,diskio,phoenix,loop0
,,113,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0,write_time,diskio,phoenix,loop0
,,113,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0,write_time,diskio,phoenix,loop0
,,113,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0,write_time,diskio,phoenix,loop0
,,113,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0,write_time,diskio,phoenix,loop0
,,113,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0,write_time,diskio,phoenix,loop0
,,114,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0,writes,diskio,phoenix,loop0
,,114,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0,writes,diskio,phoenix,loop0
,,114,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0,writes,diskio,phoenix,loop0
,,114,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0,writes,diskio,phoenix,loop0
,,114,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0,writes,diskio,phoenix,loop0
,,114,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0,writes,diskio,phoenix,loop0
,,115,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,20,io_time,diskio,phoenix,loop1
,,115,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,20,io_time,diskio,phoenix,loop1
,,115,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,20,io_time,diskio,phoenix,loop1
,,115,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,20,io_time,diskio,phoenix,loop1
,,115,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,20,io_time,diskio,phoenix,loop1
,,115,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,20,io_time,diskio,phoenix,loop1
,,116,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0,iops_in_progress,diskio,phoenix,loop1
,,116,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0,iops_in_progress,diskio,phoenix,loop1
,,116,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0,iops_in_progress,diskio,phoenix,loop1
,,116,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0,iops_in_progress,diskio,phoenix,loop1
,,116,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0,iops_in_progress,diskio,phoenix,loop1
,,116,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0,iops_in_progress,diskio,phoenix,loop1
,,117,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0,merged_reads,diskio,phoenix,loop1
,,117,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0,merged_reads,diskio,phoenix,loop1
,,117,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0,merged_reads,diskio,phoenix,loop1
,,117,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0,merged_reads,diskio,phoenix,loop1
,,117,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0,merged_reads,diskio,phoenix,loop1
,,117,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0,merged_reads,diskio,phoenix,loop1
,,118,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0,merged_writes,diskio,phoenix,loop1
,,118,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0,merged_writes,diskio,phoenix,loop1
,,118,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0,merged_writes,diskio,phoenix,loop1
,,118,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0,merged_writes,diskio,phoenix,loop1
,,118,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0,merged_writes,diskio,phoenix,loop1
,,118,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0,merged_writes,diskio,phoenix,loop1
,,119,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,355328,read_bytes,diskio,phoenix,loop1
,,119,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,355328,read_bytes,diskio,phoenix,loop1
,,119,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,355328,read_bytes,diskio,phoenix,loop1
,,119,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,355328,read_bytes,diskio,phoenix,loop1
,,119,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,355328,read_bytes,diskio,phoenix,loop1
,,119,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,355328,read_bytes,diskio,phoenix,loop1
,,120,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,9,read_time,diskio,phoenix,loop1
,,120,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,9,read_time,diskio,phoenix,loop1
,,120,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,9,read_time,diskio,phoenix,loop1
,,120,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,9,read_time,diskio,phoenix,loop1
,,120,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,9,read_time,diskio,phoenix,loop1
,,120,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,9,read_time,diskio,phoenix,loop1
,,121,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,43,reads,diskio,phoenix,loop1
,,121,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,43,reads,diskio,phoenix,loop1
,,121,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,43,reads,diskio,phoenix,loop1
,,121,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,43,reads,diskio,phoenix,loop1
,,121,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,43,reads,diskio,phoenix,loop1
,,121,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,43,reads,diskio,phoenix,loop1
,,122,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,9,weighted_io_time,diskio,phoenix,loop1
,,122,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,9,weighted_io_time,diskio,phoenix,loop1
,,122,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,9,weighted_io_time,diskio,phoenix,loop1
,,122,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,9,weighted_io_time,diskio,phoenix,loop1
,,122,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,9,weighted_io_time,diskio,phoenix,loop1
,,122,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,9,weighted_io_time,diskio,phoenix,loop1
,,123,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0,write_bytes,diskio,phoenix,loop1
,,123,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0,write_bytes,diskio,phoenix,loop1
,,123,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0,write_bytes,diskio,phoenix,loop1
,,123,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0,write_bytes,diskio,phoenix,loop1
,,123,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0,write_bytes,diskio,phoenix,loop1
,,123,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0,write_bytes,diskio,phoenix,loop1
,,124,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0,write_time,diskio,phoenix,loop1
,,124,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0,write_time,diskio,phoenix,loop1
,,124,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0,write_time,diskio,phoenix,loop1
,,124,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0,write_time,diskio,phoenix,loop1
,,124,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0,write_time,diskio,phoenix,loop1
,,124,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0,write_time,diskio,phoenix,loop1
,,125,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0,writes,diskio,phoenix,loop1
,,125,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0,writes,diskio,phoenix,loop1
,,125,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0,writes,diskio,phoenix,loop1
